timestamp,ticker,open,high,low,close,volume,bu,sd,fb,fs,fn,volume_ma_20,liquidity_score
8/14/2020,BMP,32211.111,32211.111,31901.39,32025.28,89060,28570,53930,1754572000,52659000,1701913000,128743,0.691765766
8/17/2020,BMP,32025.28,33635.836,31839.445,33635.836,401720,245760,106680,3791354000,1883642000,1907712000,145619,2
8/18/2020,BMP,33945.555,34007.5,33450,33450,256520,1410,4440,4128777000,958381000,3170396000,154195,1.663607769
8/19/2020,BMP,33450,33573.89,33326.113,33511.945,73430,30362.086,36699.68,1630715000,539000,1630176000,154048.5,0.476668062
8/20/2020,BMP,33450,34317.223,33264.168,34255.277,231440,95696.59,115671.72,5274531000,154753000,5119778000,163901.5,1.412067614
8/21/2020,BMP,34317.223,35432.223,34193.336,35432.223,372050,153836.5,185947.39,5333472000,2695010000,2638462000,169969.5,2
8/24/2020,BMP,35927.777,35927.777,35432.223,35803.89,182700,75543.414,91311.88,6066240000,4638685000,1427555000,164304,1.11196319
8/25/2020,BMP,35803.89,35803.89,35184.445,35370.277,153480,54610,9010,8565000,69089000,-60524000,160857.5,0.954136425
8/26/2020,BMP,35370.277,35556.113,34379.168,35308.336,94430,39045.24,47195.3,235225000,39830000,195395000,159125.5,0.593430971
8/27/2020,BMP,35308.336,35927.777,35246.39,35308.336,79480,44110,21150,260163000,1639542000,-1379379000,160655.5,0.494723181
8/28/2020,BMP,35308.336,35803.89,35308.336,35494.168,97310,31030,63690,36560000,29325000,7235000,161317,0.603222227
8/31/2020,BMP,34998.613,35618.055,34688.89,34688.89,193340,49650,61430,2648315000,3745313000,-1096998000,167143.5,1.156730594
9/1/2020,BMP,34565,35308.336,34565,35246.39,71260,25040,1590,2079381000,84450000,1994931000,165732.5,0.429969982
9/2/2020,BMP,34565,35308.336,34565,35246.39,71260,25040,1590,2079381000,,1994931000,159692,0.446234
9/3/2020,BMP,35246.39,35556.113,34998.613,35122.5,51990,10000,1200,3459530000,3118189000,341341000,156871.5,0.331417753
9/4/2020,BMP,34379.168,35122.5,34379.168,34936.668,57060,34470,25440,11339951000,10138860000,1201091000,150838.5,0.378285385
9/7/2020,BMP,35308.336,35308.336,34069.445,34069.445,164720,11960,11150,4114191000,4016183000,98008000,153107.5,1.075845403
9/8/2020,BMP,34069.445,34626.945,33759.723,34255.277,145060,24710,27550,2151590000,4206589000,-2054999000,152866,0.948935669
9/9/2020,BMP,34255.277,35308.336,34193.336,34998.613,167060,53190,29150,1307557000,5683300000,-4375743000,154560,1.080874741
9/10/2020,BMP,35122.5,35246.39,34874.723,34874.723,156190,43940,89420,0,4276411000,-4276411000,155478,1.004579426
9/11/2020,BMP,34688.89,34998.613,34441.113,34812.777,77330,24280,1690,757084000,2811389000,-2054305000,154891.5,0.499252703
9/14/2020,BMP,34812.777,35618.055,34565,35618.055,256810,129700,19420,455748000,6223992000,-5768244000,147646,1.739363071
9/15/2020,BMP,35927.777,37786.113,35927.777,36980.836,719540,301380,96720,12744377000,27529236000,-14784859000,170797,2
9/16/2020,BMP,37166.668,37166.668,36547.223,36609.168,89510,13060,42590,5965255000,12073214000,-6107959000,171601,0.521617007
9/17/2020,BMP,36547.223,36547.223,36051.668,36299.445,132340,52870,41720,523399000,284020000,239379000,166646,0.794138473
9/18/2020,BMP,37166.668,37910,36733.055,37786.113,396850,132030,58350,12374320000,15844492000,-3470172000,167886,2
9/21/2020,BMP,38405.555,38405.555,37786.113,37786.113,216230,103210,22490,7636646000,3117142000,4519504000,169562.5,1.275223
9/22/2020,BMP,37724.168,37971.945,37352.5,37414.445,106680,37600,58530,21290000,43702000,-22412000,167222.5,0.637952429
9/23/2020,BMP,37600.277,37600.277,37290.555,37290.555,141300,69510,63540,3756247000,3874637000,-118390000,169566,0.833303846
9/24/2020,BMP,37104.723,37414.445,37104.723,37290.555,128010,46070,67010,246486000,62359000,184127000,171992.5,0.74427664
9/25/2020,BMP,37662.223,37971.945,37166.668,37290.555,108340,46740,58170,151143000,62640000,88503000,172544,0.627897812
9/28/2020,BMP,37786.113,37786.113,37228.613,37476.39,86700,30610,39120,738486000,0,738486000,167212,0.518503457
9/29/2020,BMP,37786.113,37786.113,36547.223,36733.055,178380,29320,55000,106405000,1933665000,-1827260000,172568,1.033679477
9/30/2020,BMP,37166.668,37724.168,36733.055,37724.168,135730,66740,32790,1300095000,11940000,1288155000,175791.5,0.772107866
10/1/2020,BMP,38281.668,38839.168,37910,38529.445,255450,82380,87030,708205000,2543020000,-1834815000,185964.5,1.373649272
10/2/2020,BMP,38343.613,38591.39,37910,38281.668,167530,68870,73560,234530000,1255953000,-1021423000,191488,0.87488511
10/5/2020,BMP,38405.555,38529.445,38219.723,38343.613,288820,57070,38800,23250295000,30987902000,-7737607000,197693,1.460952082
10/6/2020,BMP,38405.555,38529.445,38033.89,38033.89,342250,50870,138630,4966659000,18104029000,-13137370000,207552.5,1.648980378
10/7/2020,BMP,37477.137,38646.27,37282.28,37282.28,341930,62360,56770,8914760000,21699386000,-12784626000,216296,1.580842919
10/8/2020,BMP,37282.28,37477.137,36632.766,37087.426,294340,48780,53340,8280778000,13725671000,-5444893000,223203.5,1.31870692
10/9/2020,BMP,37022.477,37671.992,36697.715,36957.523,146160,48870,143170,288825000,1856971000,-1568146000,226645,0.644885173
10/12/2020,BMP,37022.477,37022.477,35723.44,35853.344,419580,250930,361650,821667000,3712356000,-2890689000,234783.5,1.787093216
10/13/2020,BMP,35723.44,36178.1,35723.44,35983.246,103670,39010,68170,656034000,944538000,-288504000,203990,0.508211187
10/14/2020,BMP,35918.297,36048.2,35008.973,35073.92,379640,141850,293500,637748000,7562288000,-6924540000,218496.5,1.73751067
10/15/2020,BMP,35073.92,35398.684,34619.26,35203.83,289680,206990,86830,6350992000,6253990000,97002000,226363.5,1.279711614
10/16/2020,BMP,35723.44,35723.44,35203.83,35333.73,79050,33440,45610,26054000,106532000,-80478000,210473.5,0.375581724
10/19/2020,BMP,35593.54,35593.54,35008.973,35073.92,83860,38460,65140,434432000,124911000,309521000,203855,0.411370827
10/20/2020,BMP,34749.164,35398.684,34749.164,35073.92,147710,89970,70180,5533151000,2769473000,2763678000,205906.5,0.717364435
10/21/2020,BMP,35073.92,35138.875,34879.07,34879.07,88770,27240,67100,701110000,1453307000,-752197000,203280,0.436688312
10/22/2020,BMP,35008.973,35008.973,34684.215,34879.07,84450,36120,44460,1045709000,2006071000,-960362000,201102,0.419936152
10/23/2020,BMP,34814.117,37282.28,34814.117,37282.28,231490,192130,38060,580440000,3500064000,-2919624000,207259.5,1.116908996
10/26/2020,BMP,37282.28,37282.28,36048.2,36048.2,178800,84870,93930,505709000,787877000,-282168000,211864.5,0.843935629
10/27/2020,BMP,35983.246,36308.008,35528.586,35723.44,85630,52490,35560,357373000,1687201000,-1329828000,207227,0.413218355
10/28/2020,BMP,35463.633,35723.44,34749.164,35008.973,139770,52550,86400,25662000,1083219000,-1057557000,207429,0.673820922
10/29/2020,BMP,35073.92,35398.684,34814.117,35398.684,108540,93900,41730,2452626000,152546000,2300080000,200083.5,0.542473517
10/30/2020,BMP,35398.684,35658.49,34944.02,35268.777,72810,18840,52360,1374503000,2165762000,-791259000,195347.5,0.372720409
11/2/2020,BMP,35398.684,35463.633,34879.07,35268.777,172290,59930,107700,2221484000,2204636000,16848000,189521,0.909081316
11/3/2020,BMP,35593.54,35593.54,34944.02,34944.02,147480,57790,86460,427695000,4805375000,-4377680000,179782.5,0.820324559
11/4/2020,BMP,35398.684,35398.684,34944.02,35203.83,153660,65060,57630,23854000,5574979000,-5551125000,170369,0.901924646
11/5/2020,BMP,35203.83,35268.777,34684.215,34814.117,227320,84730,135140,574625000,2980149000,-2405524000,167018,1.361050905
11/6/2020,BMP,34814.117,34814.117,34619.26,34749.164,185650,82910,97170,4310936000,4911174000,-600238000,168992.5,1.098569463
11/9/2020,BMP,35073.92,35398.684,34814.117,35398.684,153220,94450,41590,382023000,2883679000,-2501656000,155674.5,0.984233127
11/10/2020,BMP,35593.54,36567.812,35593.54,36372.957,294750,187680,88760,981752000,111800000,869952000,165228.5,1.783893215
11/11/2020,BMP,36437.91,36827.62,35853.344,35853.344,374780,104920,248870,5515322000,1294600000,4220722000,164985.5,2
11/12/2020,BMP,35853.344,36048.2,35463.633,35528.586,164780,46880,103300,67556000,178423000,-110867000,158740.5,1.038046371
11/13/2020,BMP,35528.586,35918.297,35463.633,35528.586,158870,67230,79370,465639000,54800000,410839000,162731.5,0.976270728
11/16/2020,BMP,36308.008,36308.008,35788.39,35853.344,216310,87110,127510,172612000,199332000,-26720000,169354,1.277265373
11/17/2020,BMP,36178.1,37671.992,35918.297,37671.992,582260,407920,108530,3954125000,200700000,3753425000,191081.5,2
11/18/2020,BMP,37542.09,37996.75,37152.38,37931.8,330730,165990,147950,3418915000,128871000,3290044000,203179.5,1.627772487
11/19/2020,BMP,37671.992,37996.75,37412.184,37801.895,165540,97030,57990,1401919000,79446000,1322473000,207234,0.798807146
11/20/2020,BMP,38061.703,38841.12,37671.992,38581.316,411350,253860,145270,6166249000,320175000,5846074000,216227,1.902398868
11/23/2020,BMP,38581.316,38711.22,37996.75,38451.414,287370,133360,133620,1772762000,131232000,1641530000,221655.5,1.296471326
11/24/2020,BMP,38451.414,38451.414,37736.945,38061.703,324770,116510,195780,7385014000,0,7385014000,233612.5,1.390208144
11/25/2020,BMP,38061.703,38321.508,37736.945,37996.75,332350,121080,196010,8029244000,735556000,7293688000,243241.5,1.36633757
11/26/2020,BMP,37736.945,37996.75,37542.09,37866.848,211420,43440,158000,3511102000,580741000,2930361000,248385.5,0.8511769
11/27/2020,BMP,37866.848,39620.543,37866.848,39555.59,665340,443990,164850,8277569000,3378364000,4899205000,278012,2
11/30/2020,BMP,40140.156,40140.156,39555.59,39555.59,200280,56400,133810,2830710000,3141640000,-310930000,279411.5,0.716792258
12/1/2020,BMP,39360.74,39425.688,38841.12,39425.688,163020,82370,68690,3219056000,4796000,3214260000,280188.5,0.581822594
12/2/2020,BMP,39945.3,40205.11,39620.543,40075.207,593390,84100,23200,26194868000,1195064000,24999805000,302175,1.963729627
12/3/2020,BMP,40270.06,40789.676,39880.35,40335.01,191300,256430,356140,4398753000,177370000,4221383000,300374,0.636872699
12/4/2020,BMP,40270.06,40399.965,40010.254,40140.156,297110,185570,111540,14218834000,3267714000,10951120000,305947,0.971115912
12/7/2020,BMP,40140.156,40789.676,39815.4,40724.723,331010,77380,15540,17489242000,497500000,16991743000,314836.5,1.051371108
12/8/2020,BMP,40464.914,42218.613,40335.01,42218.613,578110,168430,89100,8051535000,69184000,7982351000,329004.5,1.757149218
12/9/2020,BMP,41634.047,43257.84,41634.047,43192.887,391540,83340,73500,11667060000,870469000,10796591000,329842.5,1.187051396
12/10/2020,BMP,42868.13,43192.887,41634.047,42543.37,205870,41020,50690,441625000,1769659000,-1328034000,331897,0.620282799
12/11/2020,BMP,41958.805,43192.887,41569.094,41893.85,237070,77520,34830,5649851000,9287867000,-3638016000,335807,0.705970989
12/14/2020,BMP,42738.227,42738.227,41634.047,41828.902,165260,26130,27160,2032446000,5909924000,-3877478000,333254.5,0.49589728
12/15/2020,BMP,42738.227,42738.227,41958.805,42023.758,131250,46940,11580,3705340000,639269000,3066071000,310704,0.422427777
12/16/2020,BMP,42023.758,42218.613,41569.094,41958.805,122790,22950,58670,2364525000,85598000,2278927000,300307,0.408881578
12/17/2020,BMP,41958.805,41958.805,41179.383,41244.336,110500,11580,59840,2883203000,655065000,2228138000,297555,0.371359917
12/18/2020,BMP,41179.383,41958.805,40789.676,41763.95,112560,35570,34550,953365000,295464000,657901000,282615.5,0.398279641
12/21/2020,BMP,41763.95,41893.85,41114.434,41374.24,65380,12620,33650,519076000,556381000,-37305000,271516,0.240796123
12/22/2020,BMP,41893.85,41893.85,41049.48,41569.094,113050,31760,54190,795750000,661268000,134482000,260930,0.433257962
12/23/2020,BMP,41569.094,42543.37,41374.24,42023.758,192980,63410,86240,181765000,1147194000,-965429000,253961.5,0.759878958
12/24/2020,BMP,42023.758,42023.758,40075.207,40919.58,116100,24770,21620,3136425000,2322472000,813953000,249195.5,0.465899264
12/25/2020,BMP,40919.58,41569.094,40594.82,41309.29,94870,35050,32160,1138481000,412618000,725863000,220672,0.429914081
12/28/2020,BMP,41309.29,41698.996,40854.625,41179.383,78330,8230,38080,1302921000,520137000,782784000,214574.5,0.365048037
12/29/2020,BMP,40984.527,41504.145,40919.58,41179.383,58190,18930,29620,317731000,652338000,-334607000,209333,0.27797815
12/30/2020,BMP,41179.383,41374.24,40789.676,40789.676,150690,16060,80570,1011677000,4124259000,-3112582000,187198,0.804976549
12/31/2020,BMP,40724.723,40984.527,40335.01,40659.77,125440,38090,84690,1067399000,2753436000,-1686037000,183905,0.682091297
1/1/2021,BMP,40724.723,40984.527,40335.01,40659.77,125440,38090,84690,1067399000,,-1686037000,175321.5,0.715485551
1/4/2021,BMP,40919.58,41698.996,40854.625,41569.094,129400,50200,78800,247500000,1024150000,-776650000,165241,0.783098626
1/5/2021,BMP,41569.094,42088.707,41374.24,41893.85,179300,75700,103600,775900000,5403630000,-4627730000,145300.5,1.233994377
1/6/2021,BMP,42218.613,42218.613,40789.676,40854.625,430000,132600,295600,5898440000,26939020000,-21040580000,147223.5,2
1/7/2021,BMP,41569.094,41569.094,40075.207,40140.156,500700,166200,334500,2779540000,23197420000,-20417880000,161965,2
1/8/2021,BMP,40140.156,41569.094,40075.207,40529.867,161100,88200,78700,303490000,2465450000,-2161960000,158166.5,1.018546911
1/11/2021,BMP,40919.58,40919.58,40140.156,40270.06,270800,106600,164200,1954350000,11370230000,-9415880000,163443.5,1.656841661
1/12/2021,BMP,40335.01,41179.383,40205.11,40854.625,367300,253100,114200,2226060000,12896900000,-10670840000,175246,2
1/13/2021,BMP,41244.336,42543.37,40984.527,42153.66,678000,265600,410900,9596350000,14514970000,-4918620000,203006.5,2
1/14/2021,BMP,42673.273,42868.13,41634.047,42088.707,661000,331500,329500,1115800000,9167710000,-8051910000,230531.5,2
1/15/2021,BMP,42413.47,42413.47,41374.24,41634.047,356400,109400,247000,2149220000,7067510000,-4918290000,242723.5,1.468337429
1/18/2021,BMP,41634.047,41634.047,41049.48,41049.48,299000,193200,105800,1495600000,1204270000,291330000,254404.5,1.175293676
1/19/2021,BMP,40789.676,40854.625,38191.605,38841.12,538000,318000,219900,9427110000,6079560000,3347550000,275652,1.951736247
1/20/2021,BMP,38516.363,38971.027,37671.992,38971.027,374700,134000,240700,4955470000,203170000,4752300000,284738,1.315946589
1/21/2021,BMP,39620.543,39620.543,38321.508,38971.027,331100,92900,238200,2371860000,13724540000,-11352680000,295488,1.120519277
1/22/2021,BMP,40075.207,40854.625,39945.3,40529.867,283100,186700,96400,4439640000,24800000,4414840000,304899.5,0.928502671
1/25/2021,BMP,40789.676,41374.24,40399.965,41179.383,166300,95200,71100,1692570000,31530000,1661040000,309298,0.537669173
1/26/2021,BMP,41179.383,41244.336,40205.11,40399.965,251300,93200,150700,3485090000,491260000,2993830000,318953.5,0.787889144
1/27/2021,BMP,40270.06,40399.965,39750.445,39945.3,332400,168200,153700,10869900000,1295600000,9574300000,328039,1.013294151
1/28/2021,BMP,39295.785,39295.785,37152.38,37152.38,585700,325800,257000,7292260000,918350000,6373910000,351052,1.668413796
1/29/2021,BMP,37022.477,39230.832,37022.477,38711.22,149100,70000,41600,3559180000,1387110000,2172070000,352235,0.423296947
2/1/2021,BMP,39555.59,39945.3,38386.46,38971.027,183600,88500,95100,592020000,1691960000,-1099940000,354945,0.517263238
2/2/2021,BMP,38971.027,40010.254,38386.46,40010.254,194300,85000,107200,966320000,2786350000,-1820030000,355695,0.546254516
2/3/2021,BMP,40270.06,40464.914,39620.543,40270.06,135000,91700,43300,122930000,1293030000,-1170100000,340945,0.395958292
2/4/2021,BMP,40875.883,40875.883,40271.805,40338.926,113500,60600,52900,169580000,2485970000,-2316390000,321585,0.352939347
2/5/2021,BMP,40271.805,41278.6,40137.566,40808.76,134000,71200,62800,5338010000,770120000,4567890000,320230,0.41844924
2/8/2021,BMP,40808.76,41278.6,39600.61,40204.688,242900,95700,147200,11930680000,7483830000,4446850000,318835,0.761836059
2/9/2021,BMP,40204.688,41077.242,39667.727,40338.926,156600,201400,28200,6012750000,3455020000,2557730000,308300,0.507946805
2/10/2021,BMP,40204.688,41077.242,39667.727,40338.926,156600,201400,28200,6012750000,,2557730000,282230,0.554866598
2/11/2021,BMP,40204.688,41077.242,39667.727,40338.926,156600,201400,28200,8971715000,,3502290000,257010,0.609314813
2/12/2021,BMP,40204.688,41077.242,39667.727,40338.926,0,0,0,3463395000,,-3557345000,239190,0
2/15/2021,BMP,40204.688,41077.242,39667.727,40338.926,0,0,0,878405000,,-4430575000,224240,0
2/16/2021,BMP,40204.688,41077.242,39667.727,40338.926,0,0,0,914040000,,811270000,197340,0
2/17/2021,BMP,40607.402,41614.2,40338.926,41614.2,366200,158700,207500,914040000,10586460000,-9672420000,196915,1.859685651
2/18/2021,BMP,42084.035,42352.516,41547.08,42285.395,217600,127700,91100,842770000,31500000,811270000,191240,1.137837273
2/19/2021,BMP,42285.395,43090.832,42084.035,42956.594,351000,225600,125400,1265650000,56900000,1208750000,194635,1.803375549
2/22/2021,BMP,42889.473,43359.312,42419.637,42553.875,205300,75700,129600,1229440000,816330000,413110000,196585,1.044331968
2/23/2021,BMP,42553.875,42553.875,41949.797,42151.156,143000,83300,59700,1131600000,1234310000,-102710000,191170,0.748025318
2/24/2021,BMP,42151.156,42285.395,40943.004,41144.36,258600,130100,126000,2641760000,3037580000,-395820000,187480,1.37934713
2/25/2021,BMP,41144.36,41815.56,41077.242,41614.2,151700,77900,73300,3970290000,455350000,3514940000,165780,0.915068163
2/26/2021,BMP,41345.72,42352.516,41345.72,42285.395,139900,117400,22500,3575530000,1019400000,2556130000,165320,0.8462376
3/1/2021,BMP,41748.438,42688.113,41748.438,42688.113,227500,141200,86300,7878900000,3181450000,4697450000,167515,1.358087335
3/2/2021,BMP,42956.594,43694.91,42486.754,43560.668,717400,468600,248800,11156510000,11128030000,28480000,193670,2
3/3/2021,BMP,43560.668,44634.586,43560.668,43762.027,428300,106900,321200,38769040000,37972910000,796130000,208335,2
3/4/2021,BMP,43762.027,43762.027,42419.637,42620.996,171200,93300,77900,2061160000,2643370000,-582210000,211220,0.810529306
3/5/2021,BMP,42285.395,42352.516,41815.56,42016.918,231100,148500,62300,13147270000,18707630000,-5560360000,216075,1.069536041
3/8/2021,BMP,41949.797,42620.996,41547.08,41614.2,299400,121500,177900,3582850000,5350100000,-1767250000,218900,1.36774783
3/9/2021,BMP,41345.72,41815.56,41010.12,41144.36,248900,141700,95500,13938000000,16490630000,-2552630000,223515,1.113571796
3/10/2021,BMP,41614.2,41614.2,41144.36,41479.96,202100,113000,89100,485280000,3666680000,-3181400000,225790,0.895079499
3/11/2021,BMP,41815.56,42084.035,41412.84,41479.96,138200,61500,76700,673580000,2852330000,-2178750000,224870,0.614577311
3/12/2021,BMP,41479.96,41949.797,41412.84,41748.438,167500,84400,82900,15794340000,19302530000,-3508190000,233245,0.718129006
3/15/2021,BMP,41815.56,41815.56,41412.84,41547.08,157300,59900,95200,1368310000,2013950000,-645640000,241110,0.65239932
3/16/2021,BMP,41412.84,41479.96,41010.12,41144.36,156600,67600,88600,1842200000,4331030000,-2488830000,248940,0.629067245
3/17/2021,BMP,41077.242,41144.36,40875.883,40943.004,176000,73700,101300,793600000,3716990000,-2923390000,239430,0.735079146
3/18/2021,BMP,41278.6,41278.6,40943.004,40943.004,130900,58800,66500,17421335000,19169285000,-1747950000,235095,0.556796189
3/19/2021,BMP,41144.36,41144.36,40674.523,40808.76,136700,53800,82900,1129920000,2100870000,-970950000,224380,0.609234335
3/22/2021,BMP,40808.76,40943.004,40473.164,40540.285,187400,96800,88100,1463700000,4067120000,-2603420000,223485,0.838535025
3/23/2021,BMP,40473.164,40607.402,40204.688,40406.043,133400,70300,57500,1460410000,1432980000,27430000,223005,0.598192866
3/24/2021,BMP,40271.805,40338.926,40003.33,40003.33,106700,43400,60500,1436000000,383470000,1052530000,215410,0.495334478
3/25/2021,BMP,40003.33,40204.688,39734.848,39936.207,151300,86000,58000,1532540000,410800000,1121740000,215390,0.702446725
3/26/2021,BMP,39734.848,40271.805,37587.02,39197.89,175700,106100,69600,1298230000,601660000,696570000,217180,0.809006354
3/29/2021,BMP,39197.89,39600.61,39197.89,39399.25,320400,237500,80900,58700000,10360610000,-10301910000,221825,1.444381833
3/30/2021,BMP,39600.61,39600.61,39130.77,39399.25,103400,51500,51800,596520000,2678460000,-2081940000,191125,0.541007194
3/31/2021,BMP,39399.25,39533.49,39130.77,39130.77,127400,24700,102700,1826700000,2257490000,-430790000,176080,0.723534757
4/1/2021,BMP,39130.77,39936.207,39130.77,39734.848,94900,56600,37800,442250000,2303590000,-1861340000,172265,0.550895423
4/2/2021,BMP,39801.97,40406.043,39801.97,40271.805,94500,41100,53400,497030000,2304910000,-1807880000,165435,0.571221326
4/5/2021,BMP,40271.805,40540.285,39734.848,40003.33,123300,49600,73700,1661200000,3856490000,-2195290000,156630,0.787205516
4/6/2021,BMP,40406.043,40406.043,39801.97,40271.805,101000,57800,43200,4041110000,1701690000,2339420000,149235,0.676784937
4/7/2021,BMP,40406.043,41479.96,39936.207,41345.72,251100,109400,141700,4145850000,816150000,3329700000,151685,1.655404292
4/8/2021,BMP,41614.2,41748.438,41144.36,41278.6,83700,63300,20400,282580000,282940000,-360000,148960,0.561895811
4/9/2021,BMP,41278.6,41412.84,41211.48,41278.6,105500,40600,62000,251950000,178180000,73770000,145860,0.723296312
4/12/2021,BMP,41278.6,41412.84,40808.76,41278.6,137000,81500,55500,3765300000,183000000,3582300000,144845,0.945838655
4/13/2021,BMP,41412.84,41412.84,40406.043,40406.043,160200,69800,83300,3543700000,175860000,3367840000,145025,1.104637132
4/14/2021,BMP,40406.043,40607.402,40338.926,40540.285,77600,31200,44600,360930000,626170000,-265240000,140105,0.553870312
4/15/2021,BMP,40338.926,41278.6,40338.926,40674.523,156000,93400,59800,4926960000,406330000,4520630000,141360,1.103565365
4/16/2021,BMP,40674.523,41278.6,40540.285,40674.523,109500,47000,58800,5504410000,121100000,5383310000,140000,0.782142857
4/19/2021,BMP,40607.402,40674.523,40338.926,40338.926,78000,36000,40100,621580000,777620000,-156040000,134530,0.579796328
4/20/2021,BMP,40338.926,40741.645,39734.848,40271.805,159900,70600,89300,4230400000,6605000000,-2374600000,135855,1.176990173
4/21/2021,BMP,40338.926,40741.645,39734.848,40271.805,159900,70600,89300,4230400000,,-2374600000,138515,1.154387611
4/22/2021,BMP,40271.805,40271.805,39332.13,39600.61,167200,68700,98500,2285070000,6520010000,-4234940000,139310,1.200200991
4/23/2021,BMP,39600.61,39600.61,38728.055,39466.37,88100,67600,20500,11640000,470490000,-458850000,134930,0.652931149
4/26/2021,BMP,39466.37,39466.37,38862.293,39466.37,168000,50800,117200,3461070000,5311200000,-1850130000,127310,1.319613542
4/27/2021,BMP,39466.37,39600.61,38929.41,39265.01,69000,46700,22300,833180000,382100000,451080000,125590,0.5494068
4/28/2021,BMP,39332.13,40271.805,39332.13,39734.848,108300,73100,27200,5016250000,1217460000,3798790000,124635,0.868937297
4/29/2021,BMP,39801.97,40271.805,39667.727,39801.97,129000,66300,62600,7019990000,2155740000,4864250000,126340,1.021054298
4/30/2021,BMP,39801.97,40271.805,39667.727,39801.97,129000,66300,62600,7019990000,,4864250000,128065,1.00730098
5/3/2021,BMP,39801.97,40271.805,39667.727,39801.97,129000,66300,62600,4486690000,,3600880000,128350,1.005064277
5/4/2021,BMP,39734.848,40137.566,39332.13,39667.727,92000,27800,57500,4486690000,885810000,3600880000,127900,0.719311962
5/5/2021,BMP,39667.727,40406.043,39600.61,40003.33,95500,51400,38000,3244620000,177570000,3067050000,120120,0.795038295
5/6/2021,BMP,40003.33,40607.402,39801.97,39869.086,82800,12100,12800,2887250000,60000000,2827250000,120075,0.689569019
5/7/2021,BMP,39801.97,39801.97,39265.01,39332.13,29800,16300,12100,728890000,47370000,681520000,116290,0.256255912
5/10/2021,BMP,39265.01,39936.207,38795.17,38996.53,88400,44800,35200,5584730000,872730000,4712000000,113860,0.77639206
5/11/2021,BMP,38996.53,39265.01,38593.812,39063.652,133900,72400,61500,1821620000,4321120000,-2499500000,112545,1.189746324
5/12/2021,BMP,39063.652,39600.61,38929.41,39197.89,36600,16300,8500,345660000,105340000,240320000,110495,0.331236708
5/13/2021,BMP,39197.89,39936.207,39197.89,39466.37,30400,20600,9800,176050000,393060000,-217010000,104215,0.291704649
5/14/2021,BMP,39600.61,39667.727,39265.01,39466.37,84000,26700,57300,1573740000,0,1573740000,102940,0.816009326
5/17/2021,BMP,39935.793,39935.793,39316.1,39384.957,26900,8400,18500,0,200460000,-200460000,100385,0.267968322
5/18/2021,BMP,39384.957,40004.65,39247.246,39729.23,87100,23600,63500,2956040000,173100000,2782940000,96745,0.900304925
5/19/2021,BMP,39247.246,40073.504,39247.246,39384.957,65000,27800,37200,2070410000,189560000,1880850000,92000,0.706521739
5/20/2021,BMP,39247.246,39384.957,38558.7,38971.83,167100,84000,81800,5043860000,5680000,5038180000,91995,1.816403065
5/21/2021,BMP,38971.83,39591.52,38558.7,39178.39,37700,21700,16000,39480000,11380000,28100000,89475,0.421346745
5/24/2021,BMP,39178.39,39935.793,39040.68,39798.086,71300,51200,20100,1940930000,17250000,1923680000,84640,0.842391304
5/25/2021,BMP,39798.086,40762.05,39384.957,40624.344,105600,54500,51100,4185510000,35050000,4150460000,86470,1.221232798
5/26/2021,BMP,40624.344,40624.344,39935.793,40417.777,91000,20400,70600,3037400000,0,3037400000,85605,1.06302202
5/27/2021,BMP,40417.777,40417.777,39798.086,39798.086,37700,11700,25500,1858120000,1103690000,754430000,81040,0.465202369
5/28/2021,BMP,39866.938,40348.92,39798.086,40348.92,85900,54100,31800,4144640000,185530000,3959110000,78885,1.088926919
5/31/2021,BMP,40348.92,40348.92,39522.664,40004.65,88000,12900,75100,3674390000,381950000,3292440000,76835,1.145311382
6/1/2021,BMP,40417.777,40417.777,39729.23,39798.086,59100,7800,50200,2435860000,225780000,2210080000,75190,0.786008778
6/2/2021,BMP,39798.086,40280.066,39660.375,40142.36,45400,21200,24000,2098530000,265660000,1832870000,72685,0.624613056
6/3/2021,BMP,39935.793,40004.65,39591.52,39660.375,193700,80600,104400,17383700000,18853760000,-1470060000,78230,2
6/4/2021,BMP,39660.375,39660.375,39453.81,39522.664,64700,46900,17800,569450000,0,569450000,79975,0.809002813
6/7/2021,BMP,39522.664,39866.938,39247.246,39453.81,54600,22500,32100,927580000,143590000,783990000,78285,0.697451619
6/8/2021,BMP,39384.957,39591.52,39040.68,39040.68,145200,82800,60200,12047630000,10768630000,1279000000,78850,1.841471148
6/9/2021,BMP,39040.68,39247.246,38902.973,38971.83,115900,27100,88800,1422820000,11340000,1411480000,82815,1.399504921
6/10/2021,BMP,39247.246,39247.246,38902.973,39247.246,55800,42400,12900,2231640000,22800000,2208840000,84085,0.6636142
6/11/2021,BMP,39247.246,39935.793,39247.246,39798.086,79000,25400,52700,68750000,52110000,16640000,83835,0.94232719
6/14/2021,BMP,39866.938,40073.504,39453.81,40004.65,175600,65500,110000,4095420000,248690000,3846730000,91270,1.923961871
6/15/2021,BMP,40004.65,41794.875,40004.65,41657.164,266300,110110.625,133094.45,2388960000,311640000,2077320000,100230,2
6/16/2021,BMP,41657.164,42414.566,41244.035,42001.438,211200,87327.695,105555.94,1956640000,261780000,1694860000,107540,1.963920402
6/17/2021,BMP,41519.453,42276.86,40486.633,42276.86,283700,117305.24,141790.81,6515350000,1533830000,4981520000,113370,2
